position,person,personID,start,end
Minister of SMEs and Startups,Park Young-sun,Q11521597,2019-04-08,2021-01-20
Minister of SMEs and Startups,Kwon Chil-seung,Q24000551,2021-02-05,2022-05-12
Minister of SMEs and Startups,Lee Young,Q93756428,2022-05-12,
"Minister of Trade, Industry and Energy",Paik Un-gyu,Q43508765,2017-07-22,2018-09-21
"Minister of Trade, Industry and Energy",Sung Yun-mo,Q55731004,2018-09-21,2021-05-05
"Minister of Trade, Industry and Energy",Moon Sung-wook,Q106518639,2021-05-06,2022-05-12
"Minister of Trade, Industry and Energy",Lee Chang-yang,Q112023462,2022-05-12,
Speaker of the National Assembly,박준규,Q16082243,1998-08-03,2000-05-29
Speaker of the National Assembly,Man-sŏp Yi,Q12611331,2000-06-05,2002-05-29
Speaker of the National Assembly,Park Kwan-yong,Q12596508,2002-07-08,2004-05-29
Speaker of the National Assembly,金元基,Q623670,2004-06-05,2006-05-29
Speaker of the National Assembly,임채정,Q12613984,2006-06-19,2008-05-29
Speaker of the National Assembly,Kim Hyŏng-o,Q87652783,2008-07-10,2010-05-29
Speaker of the National Assembly,Park Hee-tae,Q6783852,2010-06-08,2012-02-27
Speaker of the National Assembly,Chung Ui-hwa,Q12615929,2012-02-27,2012-05-29
Speaker of the National Assembly,Kang Chang-hee,Q12583135,2012-07-02,2014-05-29
Speaker of the National Assembly,Chung Ui-hwa,Q12615929,2014-05-30,2016-05-29
Speaker of the National Assembly,Chung Sye-kyun,Q11270093,2016-06-09,2018-05-31
Speaker of the National Assembly,Moon Hee-sang,Q12595907,2018-07-13,2020-05-29
Speaker of the National Assembly,Park Byeong-seug,Q16079899,2020-06-05,2022-05-29
Speaker of the National Assembly,Kim Jin-pyo,Q10855898,2022-07-04,
Governor of the Bank of Korea,Chʻŏr-hwan Chŏn,Q12615345,1998-03-06,2002-03-31
Governor of the Bank of Korea,Park Seung,Q12596812,2002-04-01,2006-03-31
Governor of the Bank of Korea,Seongtae Lee,Q16090966,2006-04-01,2010-03-31
Governor of the Bank of Korea,Kim Choong-soo,Q495038,2010-04-01,2014-03-31
Governor of the Bank of Korea,Lee Ju-yeol,Q16091117,2014-04-01,2022-03-31
Governor of the Bank of Korea,Rhee Chang-yong,Q12612865,2022-04-21,
Chairman of the Financial Services Commission,Jun Kwang-Woo,Q6311493,2008-03-01,2009-01-20
Chairman of the Financial Services Commission,Jin Dong-su,Q16092025,2009-01-20,2011-01-03
Chairman of the Financial Services Commission,Kim Seokdong,Q12587639,2011-01-03,2013-02-25
Chairman of the Financial Services Commission,Choo Kyung-ho,Q12619978,2013-02-26,2013-03-21
Chairman of the Financial Services Commission,Shin Je-yoon,Q16084301,2013-03-22,2015-03-13
Chairman of the Financial Services Commission,Jung Chan-woo,Q16091762,2015-03-13,2015-03-17
Chairman of the Financial Services Commission,Im Jungryong,Q16091382,2015-03-17,2017-07-18
Chairman of the Financial Services Commission,Choi Jong-gu,Q55737954,2017-07-19,2019-09-08
Chairman of the Financial Services Commission,Eun Sung-soo,Q55732998,2019-09-09,2021-08-30
Chairman of the Financial Services Commission,Koh Seungbeom,Q109628296,2021-08-31,2022-07-05
Chairman of the Financial Services Commission,Kim So-young,Q112023162,2022-07-05,2022-07-11
Chairman of the Financial Services Commission,Kim Joo-hyun,Q12588743,2022-07-11,
Chairman of the Joint Chiefs of Staff,Cho Yung-kil,Q16179284,1999-10-26,2001-10-08
Chairman of the Joint Chiefs of Staff,Lee Sang-hee,Q492660,2005-04-07,2006-11-17
Chairman of the Joint Chiefs of Staff,Kim Kwan-jin,Q486034,2006-11-17,2008-03-25
Chairman of the Joint Chiefs of Staff,Kim Tae-young,Q486900,2008-03-28,2009-09-23
Chairman of the Joint Chiefs of Staff,Lee Sang-eui,Q24856119,2009-09-30,2010-06-30
Chairman of the Joint Chiefs of Staff,Han Min-goo,Q5646647,2010-06-30,2011-10-26
Chairman of the Joint Chiefs of Staff,Jeong Seung-jo,Q6180288,2011-10-26,2013-10-16
Chairman of the Joint Chiefs of Staff,Choi Yoon-hee,Q12619778,2013-10-16,2015-10-07
Chairman of the Joint Chiefs of Staff,Lee Sun-jin,Q19599290,2015-10-07,2017-08-20
Chairman of the Joint Chiefs of Staff,Jeong Kyeong-doo,Q22974878,2017-08-20,2018-09-21
Chairman of the Joint Chiefs of Staff,Park Han-ki,Q47501409,2018-10-11,2020-09-23
Chairman of the Joint Chiefs of Staff,Won In-choul,Q42527142,2020-09-23,2022-07-04
Chairman of the Joint Chiefs of Staff,Kim Seung-kyum,Q112913388,2022-07-04,
Prosecutor General,문무일,Q19939855,2017-07-25,2019-07-24
Prosecutor General,Yoon Suk-yeol,Q16090635,2019-07-25,2021-03-04
Prosecutor General,Kim Oh-soo,Q60467132,2021-06-01,
Chief of Staff to the President,You Young-min,Q24856203,2021-01-01,
Chief Presidential Secretary for Policy,Lee Ho-seung,Q60467999,2021-03-29,
Director of the National Security Office,Suh Hoon,Q31180700,2020-07-03,
Director of the National Intelligence Service,Park Jie-won,Q624217,2020-07-29,
Chair of the Fair Trade Commission,Joh Sung-wook,Q66316843,2019-09-09,
Mayor of Seoul,Lee Myung-bak,Q14342,2002-07-01,2006-06-30
Mayor of Seoul,Oh Se-hoon,Q494239,2006-07-01,2010-06-30
Mayor of Seoul,Oh Se-hoon,Q494239,2010-07-01,2011-08-26
Mayor of Seoul,Park Won-soon,Q22803,2011-10-27,2018-06-30
Mayor of Seoul,Park Won-soon,Q22803,2014-07-01,2018-06-30
Mayor of Seoul,Park Won-soon,Q22803,2018-07-01,2020-07-09
Mayor of Seoul,Oh Se-hoon,Q494239,2021-04-08,
Acting President,Hwang Kyo-ahn,Q12625765,2016-12-09,2017-05-10
First Lady,Lee Hui-ho,Q11267083,1998-02-25,2003-02-24
First Lady,Kwon Yang-sook,Q482738,2003-02-25,2008-02-25
First Lady,Kim Yoon-ok,Q496572,2008-02-25,2013-02-25
First Lady,Kim Jung-sook,Q29881198,2017-05-10,2022-05-09
First Lady,Kim Keon-hee,Q107805133,2022-05-10,
Deputy Minister of Economy and Finance,Kim Dong-yeon,Q16080198,2012-01-08,2013-03-22
Vice Foreign Minister,Cho Se-young,Q65283475,2019-05,
Secretary General of National Assembly,유인태,Q12609952,2018-07-16,2020-06-28
Head of the Corruption Investigation Office,Kim Jin-wook,Q105036743,2021-01-21,
Deputy director of the Corruption Investigation Office,Yeo Unguk,Q105106981,2021-01-29,
ambassador to France,Choi Jong-moon,Q107012114,2018-01,2020-12
ambassador to Germany,Lee Soo-hyuck,Q22974711,2005,2007
ambassador to Hungary,Nam Gwan Pyo,Q62059196,2011,2014
ambassador to Hungary,Choi Gyu-sik,Q16092095,2018,
ambassador to Japan,Kim Suk Kyu,Q16080261,1998,2000
ambassador to Japan,최상용,Q12619584,2000,2002
ambassador to Japan,趙世衡,Q4886935,2002,2004
ambassador to Japan,Ra Jong-yil,Q578806,2004,2007
ambassador to Japan,Yu Myung-hwan,Q487250,2007,2008
ambassador to Japan,Kwon Chol-hyun,Q4887002,2008,2011
ambassador to Japan,Shin Kak Soo,Q11578032,2011,2013
ambassador to Japan,李丙琪,Q13419806,2013,2014
ambassador to Japan,柳興洙,Q17594635,2014,2016
ambassador to Japan,李俊揆,Q28693236,2016,2017
ambassador to Japan,Lee Su-Hoon,Q40043142,2017,
ambassador to Sri Lanka,Choi Jong-moon,Q107012114,2011-03,2014-04
ambassador to the United States,Han Duck-soo,Q356666,2009-03-09,2012-02-17
ambassador to the United States,Choi Young-jin,Q562520,2012,2013
ambassador to the United States,Ahn Ho-young,Q16084836,2013,2017
ambassador to the United States,Cho Yoon-je,Q12616983,2017,2019
ambassador to the United States,Lee Soo-hyuck,Q22974711,2019-10-25,2022-05-26
President of the Constitutional Court,Kim Yong-jun,Q12588211,1994-09-15,2000-09-14
President of the Constitutional Court,윤영철,Q12610371,2000-09-15,2006-09-14
President of the Constitutional Court,Lee Kang-kuk,Q12610835,2007-01-22,2013-01-21
President of the Constitutional Court,송두환,Q16178157,2013-01-22,2013-03-22
President of the Constitutional Court,Lee Jung-mi,Q12612556,2013-03-25,2013-04-11
President of the Constitutional Court,Park Han-Chul,Q16180894,2013-04-12,2017-01-31
President of the Constitutional Court,Lee Jung-mi,Q12612556,2017-02-01,2017-03-13
President of the Constitutional Court,Lee Jin-Sung,Q18684992,2017-11-24,2018-09-19
President of the Constitutional Court,Yoo Nam-Seok,Q48054569,2018-09-21,
Chief Justice,최종영,Q16173280,1999-09-23,2005-09-23
Chief Justice,Lee Yong-hun,Q16091033,2005-09-26,2011-09-23
Chief Justice,Yang Sung-tae,Q8048473,2011-09-25,2017-09-24
Chief Justice,Kim Myeong-soo,Q40974810,2017-09-25,
Supreme Court Justice,박일환,Q12597022,2006-07,2012-07-10
Supreme Court Justice,조희대,Q18733656,2014-03-04,2020-03-03
Supreme Court Justice,박상옥,Q19349432,2015-05-08,2021-05-07
Supreme Court Justice,김재형,Q55728316,2016-09,
Supreme Court Justice,Roh Tae-ak,Q55728795,2020-03-04,
Supreme Court Justice,이흥구,Q97231128,2020-09-08,
Supreme Court Justice,천대엽,Q106792173,2021-05-10,
Supreme Court Justice,오경미,Q108073914,2021-09-17,
Deputy Speaker of the National Assembly,Chung Ui-hwa,Q12615929,2010-06-08,2012-05-29
Deputy Speaker of the National Assembly,Lee Ju-young,Q12612708,2018-07-13,2020-05-29
Deputy Speaker of the National Assembly,Kim Sang-hee,Q12587629,2020-06-05,
Deputy Speaker of the National Assembly,Chung Jin-suk,Q12616038,2021-08-31,
Chief of Staff of the Air Force,Jeong Kyeong-doo,Q22974878,2015-09-17,2017-08-08
Chief of Staff of the Air Force,Won In-choul,Q42527142,2019-04-16,2020-09-23
Chief of Staff of the Air Force,Lee Seong-yong,Q105476650,2020-09-23,
Chief of Staff of the Army,Gil Hyeong-bo,Q27951855,1999-10-03,2001-10-12
Chief of Staff of the Army,Kim Pan-gyu,Q60256280,2001-10-13,2003-04-06
Chief of Staff of the Army,Nam Jae-jun,Q15970813,2003-04-07,2005-04-07
Chief of Staff of the Army,Kim Jang-soo,Q3196731,2005-04-07,2006-11-07
Chief of Staff of the Army,Park Heung-ryeol,Q12597362,2006-11-17,2008-03-21
Chief of Staff of the Army,Lim Choung-bin,Q16091398,2008-03-21,2009-09-21
Chief of Staff of the Army,Han Min-goo,Q5646647,2009-09-21,2010-06-18
Chief of Staff of the Army,Hwang Ui-don,Q12625882,2010-06-18,2010-12-14
Chief of Staff of the Army,Kim Sang-ki,Q12587567,2010-12-16,2012-10-11
Chief of Staff of the Army,Cho Jung-hwan,Q16091934,2012-10-11,2013-09-28
Chief of Staff of the Army,Kwon Oh-sung,Q16080118,2013-09-28,2014-08-11
Chief of Staff of the Army,Kim Yo-hwan,Q17503252,2014-08-11,2015-09-17
Chief of Staff of the Army,Jang Jun-Kyu,Q17964163,2015-09-17,2017-08-11
Chief of Staff of the Army,Kim Yong-woo,Q40395593,2017-08-11,2019-04-16
Chief of Staff of the Army,Suh Wook,Q61117556,2019-04-16,2020-09-18
Chief of Staff of the Army,Nam Yeong-shin,Q56379374,2020-09-23,2022-05-25
Chief of Staff of the Army,박정환,Q112132653,2022-05-26,
Chief of Naval Operations,Song Young-moo,Q31179461,2006-11-17,2008-03-20
Chief of Naval Operations,Jung Ok-keun,Q12615847,2008-03,2010-03
Chief of Naval Operations,Hwang Ki-chul,Q16092691,2013-09-28,2015-02-27
Chief of Naval Operations,Sim Seung-seob,Q55731430,2018-07,
Chief of Naval Operations,Boo Suk-jong,Q98437150,2020-04-10,
Governor of Gyeonggi Province,Nam Kyung-pil,Q12589755,2014-07-01,2018-06-30
Governor of Gyeonggi Province,Lee Jae-myung,Q12612463,2018-07-01,2021-10-25
Governor of Gyeonggi Province,Kim Dong-yeon,Q16080198,2022-07-01,
Governor of Jeju Province,Won Hee-ryong,Q8031676,2014-07-01,2021-08-11
Governor of Jeju Province,Koo Man-sub,Q97218826,2021-08-12,
Governor of Jeju Province,Oh Young-hun,Q24000511,2022-07-01,
Governor of North Chungcheong Province,Chung Woo-taik,Q12615868,2006-07-01,2010-06-30
Governor of North Jeolla Province,Kim Kwan-young,Q16079862,2022-07-01,
Governor of South Chungcheong Province,Lee Wan-koo,Q12612132,2006-07-01,2009-12-04
Governor of South Chungcheong Province,Hee-Jung Ahn,Q12605902,2010-07-01,2018-03-06
Governor of South Gyeongsang Province,Kim Doo-kwan,Q6408593,2010-07-01,2012-07-06
Governor of South Gyeongsang Province,Hong Joon-pyo,Q5894103,2012-12-20,2017-04-09
Governor of South Gyeongsang Province,Kim Kyoung-soo,Q16172584,2018-07-01,
Governor of South Jeolla Province,Lee Nak-yon,Q12611134,2014-07-01,2017-05-12
Mayor of Busan,Suh Byung-soo,Q16083277,2014-07-01,2018-06-30
Mayor of Busan,Park Heong-joon,Q16082568,2021-04-08,
Mayor of Daegu,Moon Heap,Q16081114,1995-07-01,2002-06-30
Mayor of Daegu,Cho Hae-nyung,Q12617144,2002-07-01,2006-06-30
Mayor of Daegu,Kim Bum-il,Q12587448,2006-07-01,2014-06-30
Mayor of Daegu,Kwon Young-jin,Q12586103,2014-07-01,2022-06-30
Mayor of Daegu,Hong Joon-pyo,Q5894103,2022-07-01,
Mayor of Incheon,최기선,Q16092102,1995-07-01,2002-06-30
Mayor of Incheon,Ahn Sang-soo,Q4696248,2002-07-01,2010-06-30
Mayor of Incheon,Song Young-gil,Q484024,2010-07-01,2014-06-30
Mayor of Incheon,Yoo Jeong-bok,Q12609987,2014-07-01,2018-06-30
Mayor of Incheon,Park Nam-choon,Q16081369,2018-07-01,2022-06-30
Mayor of Incheon,Yoo Jeong-bok,Q12609987,2022-07-01,
Mayor of Sejong City,Lee Chunhee,Q12612939,2014-07-01,
Mayor of Seoul City,Kim Sung-whan,Q12587781,2014-07-01,
Mayor of Seoul City,Kim Woo Young,Q12588250,2014-07-01,
Mayor of Seoul City,Shin Yeon Hee,Q12604449,2014-07-01,
Mayor of Seoul City,Park Chun-hee,Q16082443,2014-07-01,
Mayor of Seoul City,Jeongwon Oh,Q17504171,2014-07-01,
Mayor of Ulsan,Kim Gi-hyeon,Q12587076,2014-07-01,2018-06-30
